ID,ST_CNTYNAME,GENDER,HISPANIC,ETHNIC,ETHNIC2,AGE_20161231,AGECAT7,SPELLAGE,INYEAR,SPELL,START,STOP,SPELLONE,TYPE,PLACE1,PLACE2,PLACE2_DATE,LASTPLACE,LEVELCHG,NPLACES,MOVES,DISCH,RUNS,REENTER,DURAT,DURMO,DURCAT,RECAT,EXIT,IM,IY,IYMO,OM,OY,OYMO
3002392881,PA_Allegheny,M,N,BL,BL,2,1,0,2014,1,11/27/14,12/1/14,1,KC,PKC, , ,PKC,0,1,0,1,0,0,4,0.131147541,1,6,XRF,11,2014,201411,12,2014,201412
3000334902,PA_Allegheny,F,U,WH,WH,14,6,12,2014,1,11/28/14,1/1/17,1,UK,PSF,PUK,6/4/15,PUK,1,2,1,0,0,0,765,25.08196721,6,0,ZTC,11,2014,201411,1,2017,201701
3002392188,PA_Allegheny,M,N,BL,BL,2,1,0,2014,1,11/28/14,12/17/14,1,KC,PKC, , ,PKC,0,1,0,1,0,1,19,0.62295082,1,3,XRF,11,2014,201411,12,2014,201412
3001778442,PA_Allegheny,M,N,BL,BL,7,3,5,2014,1,12/1/14,1/27/15,1,UK,PSF,PUK,12/3/14,PUK,1,2,1,1,0,0,57,1.868852459,2,6,XRF,12,2014,201412,1,2015,201501
3002122224,PA_Allegheny,M,N,WH,WH,5,2,2,2014,1,12/1/14,8/20/15,1,FC,PFC,PFC,5/15/15,PFC,0,2,1,1,0,0,262,8.590163934,4,5,XRF,12,2014,201412,8,2015,201508
3002303781,PA_Allegheny,F,N,BL,BL,6,3,4,2014,1,12/1/14,1/27/15,1,UK,PSF,PUK,12/3/14,PUK,1,2,1,1,0,0,57,1.868852459,2,6,XRF,12,2014,201412,1,2015,201501
3002304708,PA_Allegheny,M,N,BL,BL,3,2,1,2014,1,12/1/14,1/27/15,1,UK,PSF,PUK,12/3/14,PUK,1,2,1,1,0,0,57,1.868852459,2,6,XRF,12,2014,201412,1,2015,201501
3000938220,PA_Allegheny,M,U,BL,BL,19,7,16,2014,2,12/2/14,6/14/15,0,GH,PSG,PGH,12/9/14,PGH,1,4,3,1,1,1,194,6.360655738,4,2,XRY,12,2014,201412,6,2015,201506
3000820800,PA_Allegheny,M,N,BL,BL,19,7,17,2014,1,12/2/14,7/24/15,1,MX,PSG,PSG,1/28/15,PGH,1,4,3,1,1,0,234,7.672131148,4,5,XRY,12,2014,201412,7,2015,201507
3001898334,PA_Allegheny,M,N,WH,WH,6,3,4,2014,1,12/2/14,9/22/16,1,KC,PKC,PKC,12/1/15,PKC,0,2,1,1,0,0,660,21.63934426,6,3,XCA,12,2014,201412,9,2016,201609
3002369922,PA_Allegheny,M,U,UK,OT,8,4,6,2014,1,12/2/14,12/5/14,1,SF,PSF, , ,PSF,0,1,0,1,0,0,3,0.098360656,1,6,XRF,12,2014,201412,12,2014,201412
3001668111,PA_Allegheny,F,U,UK,OT,19,7,17,2014,1,12/3/14,12/5/14,1,SG,PSG, , ,PSG,0,1,0,1,0,0,2,0.065573771,1,6,XRF,12,2014,201412,12,2014,201412
3000147696,PA_Allegheny,F,N,BL,BL,12,5,10,2014,1,12/3/14,12/5/14,1,SF,PSF, , ,PSF,0,1,0,1,0,0,2,0.065573771,1,6,XRF,12,2014,201412,12,2014,201412
3000144801,PA_Allegheny,M,N,WH,WH,15,6,13,2014,1,12/4/14,12/5/14,1,SG,PSG, , ,PSG,0,1,0,1,0,1,1,0.032786885,1,1,XRF,12,2014,201412,12,2014,201412
3000516123,PA_Allegheny,F,Y,BL,BL,15,6,13,2014,1,12/4/14,5/5/16,1,KC,PKC,PKC,8/13/15,PKC,1,4,3,1,0,0,518,16.98360656,5,4,XLC,12,2014,201412,5,2016,201605
3002024823,PA_Allegheny,F,N,BL,BL,9,4,7,2014,2,12/4/14,12/5/14,0,KC,PKC, , ,PKC,0,1,0,1,0,0,1,0.032786885,1,6,XRF,12,2014,201412,12,2014,201412
3002024826,PA_Allegheny,M,N,BL,BL,12,5,10,2014,2,12/4/14,12/5/14,0,KC,PKC, , ,PKC,0,1,0,1,0,0,1,0.032786885,1,6,XRF,12,2014,201412,12,2014,201412
3002071614,PA_Allegheny,F,N,WH,WH,16,6,13,2014,1,12/4/14,1/9/15,1,SG,PSG, , ,PSG,0,1,0,1,0,1,36,1.180327869,2,1,XUK,12,2014,201412,1,2015,201501
3002260002,PA_Allegheny,F,N,BL,BL,4,2,2,2014,1,12/5/14,2/19/16,1,KC,PKC, , ,PKC,0,1,0,1,0,0,441,14.45901639,5,4,XLC,12,2014,201412,2,2016,201602
3002394204,PA_Allegheny,M,N,BL,BL,7,3,5,2014,1,12/5/14,2/19/16,1,KC,PKC, , ,PKC,0,1,0,1,0,0,441,14.45901639,5,4,XLC,12,2014,201412,2,2016,201602
3000144801,PA_Allegheny,M,N,WH,WH,15,6,13,2014,2,12/9/14,5/6/15,0,SG,PSG, , ,PSG,0,1,0,1,0,1,148,4.852459016,3,2,XRF,12,2014,201412,5,2015,201505
3000903765,PA_Allegheny,M,N,WH,WH,18,7,16,2014,1,12/9/14,1/1/17,1,UK,PSG,PUK,1/10/15,PUK,1,2,1,0,0,0,754,24.72131148,6,0,ZTC,12,2014,201412,1,2017,201701
3002318475,PA_Allegheny,F,N,OT,OT,4,2,2,2014,1,12/9/14,8/18/15,1,KC,PKC, , ,PKC,0,1,0,1,0,0,252,8.262295082,4,5,XRF,12,2014,201412,8,2015,201508
3002322255,PA_Allegheny,F,U,MU,OT,4,2,2,2014,1,12/9/14,8/18/15,1,KC,PKC, , ,PKC,0,1,0,1,0,0,252,8.262295082,4,5,XRF,12,2014,201412,8,2015,201508
3002377413,PA_Allegheny,M,N,WH,WH,8,4,6,2014,1,12/9/14,8/18/15,1,KC,PKC, , ,PKC,0,1,0,1,0,0,252,8.262295082,4,5,XRF,12,2014,201412,8,2015,201508
3000862458,PA_Allegheny,M,U,BL,BL,17,7,15,2014,1,12/10/14,1/8/15,1,KC,PSG,PKC,12/22/14,PKC,1,2,1,1,0,0,29,0.950819672,1,6,XRF,12,2014,201412,1,2015,201501
3002336907,PA_Allegheny,M,N,MU,OT,5,3,3,2014,1,12/10/14,9/26/16,1,KC,PKC, , ,PKC,0,1,0,1,0,1,656,21.50819672,6,2,XRF,12,2014,201412,9,2016,201609
3001712445,PA_Allegheny,M,N,BL,BL,17,7,15,2014,1,12/12/14,1/10/15,1,SG,PSG, , ,PSG,0,1,0,1,0,0,29,0.950819672,1,6,XOP,12,2014,201412,1,2015,201501
3002394819,PA_Allegheny,M,N,UK,OT,2,1,0,2014,1,12/13/14,6/17/15,1,KC,PSF,PKC,1/30/15,PKC,1,2,1,1,0,1,186,6.098360656,4,1,XRF,12,2014,201412,6,2015,201506
3002396103,PA_Allegheny,M,N,BL,BL,2,1,0,2014,1,12/14/14,3/16/15,1,KC,PSF,PKC,12/15/14,PKC,1,2,1,1,0,1,92,3.016393443,3,1,XRF,12,2014,201412,3,2015,201503
3000292764,PA_Allegheny,M,N,BL,BL,18,7,16,2014,1,12/15/14,1/21/15,1,KC,PKC,PKC,12/26/14,PKC,0,2,1,1,0,0,37,1.213114754,2,6,XRF,12,2014,201412,1,2015,201501
3000961593,PA_Allegheny,M,N,BL,BL,16,6,14,2014,1,12/15/14,1/21/15,1,KC,PKC,PKC,12/26/14,PKC,0,2,1,1,0,0,37,1.213114754,2,6,XRF,12,2014,201412,1,2015,201501
3001932801,PA_Allegheny,M,N,MU,OT,7,3,5,2014,1,12/15/14,10/30/15,1,KC,PKC, , ,PKC,0,1,0,1,0,0,319,10.45901639,4,5,XLC,12,2014,201412,10,2015,201510
3001932804,PA_Allegheny,M,N,MU,OT,7,3,5,2014,1,12/15/14,10/30/15,1,KC,PKC, , ,PKC,0,1,0,1,0,0,319,10.45901639,4,5,XLC,12,2014,201412,10,2015,201510
3002154765,PA_Allegheny,F,N,BL,BL,7,3,5,2014,1,12/15/14,1/1/17,1,FC,PFC, , ,PFC,0,1,0,0,0,0,748,24.52459016,6,0,ZTC,12,2014,201412,1,2017,201701
3000345780,PA_Allegheny,M,U,BL,BL,16,6,14,2014,1,12/16/14,9/3/15,1,KC,PKC,PKC,3/21/15,PKC,0,2,1,1,1,1,261,8.557377049,4,2,XRY,12,2014,201412,9,2015,201509
3002141412,PA_Allegheny,F,U,BL,BL,4,2,2,2014,1,12/16/14,1/1/17,1,KC,PKC, , ,PKC,0,1,0,0,0,0,747,24.49180328,6,0,ZTC,12,2014,201412,1,2017,201701
3002262927,PA_Allegheny,M,U,BL,BL,10,4,8,2014,2,12/16/14,12/5/16,0,KC,PKC, , ,PKC,0,1,0,1,0,0,720,23.60655738,6,1,XRF,12,2014,201412,12,2016,201612
3002278866,PA_Allegheny,M,U,MU,OT,3,2,1,2014,1,12/16/14,12/19/14,1,SF,PSF, , ,PSF,0,1,0,1,0,0,3,0.098360656,1,6,XRF,12,2014,201412,12,2014,201412
3002324748,PA_Allegheny,M,N,BL,BL,19,7,17,2014,2,12/16/14,7/8/15,0,IL,PIL, , ,PIL,0,1,0,1,0,0,204,6.68852459,4,5,XRM,12,2014,201412,7,2015,201507
3002363019,PA_Allegheny,M,N,BL,BL,3,2,1,2014,2,12/16/14,6/29/16,0,KC,PKC, , ,PKC,0,1,0,1,0,0,561,18.39344262,6,4,XRF,12,2014,201412,6,2016,201606
3000788199,PA_Allegheny,M,N,BL,BL,18,7,16,2014,2,12/17/14,8/14/15,0,KC,PKC,PSG,5/11/15,PKC,1,3,2,1,0,0,240,7.868852459,4,5,XRF,12,2014,201412,8,2015,201508
3001683864,PA_Allegheny,F,U,BL,BL,16,6,14,2014,1,12/17/14,1/1/17,1,GH,PRT,PSG,2/27/15,PGH,1,3,2,0,0,0,746,24.45901639,6,0,ZTC,12,2014,201412,1,2017,201701
3002162163,PA_Allegheny,M,N,WH,WH,16,6,14,2014,1,12/17/14,12/29/14,1,SG,PSG, , ,PSG,0,1,0,1,0,0,12,0.393442623,1,6,XUK,12,2014,201412,12,2014,201412
3002177703,PA_Allegheny,M,U,WH,WH,6,3,4,2014,1,12/17/14,2/24/15,1,KC,PKC, , ,PKC,0,1,0,1,0,0,69,2.262295082,2,6,XRF,12,2014,201412,2,2015,201502
3002335794,PA_Allegheny,F,N,BL,BL,14,6,12,2014,1,12/17/14,1/13/16,1,KC,PKC, , ,PKC,0,1,0,1,0,0,392,12.85245902,5,4,XLC,12,2014,201412,1,2016,201601
3001894632,PA_Allegheny,F,U,BL,BL,18,7,16,2014,2,12/18/14,1/1/17,0,KC,PKC,PFC,1/2/15,PKC,1,4,3,0,0,0,745,24.42622951,6,0,ZTC,12,2014,201412,1,2017,201701
3001896075,PA_Allegheny,F,U,BL,BL,8,4,6,2014,1,12/18/14,1/1/17,1,KC,PFC,PKC,12/19/14,PKC,1,5,4,0,0,0,745,24.42622951,6,0,ZTC,12,2014,201412,1,2017,201701
3001915545,PA_Allegheny,M,U,BL,BL,6,3,4,2014,1,12/18/14,1/1/17,1,KC,PSF,PKC,12/19/14,PKC,1,5,4,0,0,0,745,24.42622951,6,0,ZTC,12,2014,201412,1,2017,201701
3002207412,PA_Allegheny,F,U,BL,BL,15,6,13,2014,1,12/18/14,1/1/17,1,MX,PKC,PFC,1/17/15,PSG,1,13,12,0,0,0,745,24.42622951,6,0,ZTC,12,2014,201412,1,2017,201701
3002249607,PA_Allegheny,M,N,WH,WH,5,2,2,2014,1,12/18/14,1/13/16,1,KC,PKC, , ,PKC,0,1,0,1,0,0,391,12.81967213,5,4,XRF,12,2014,201412,1,2016,201601
3002278608,PA_Allegheny,M,U,WH,WH,7,3,5,2014,1,12/18/14,8/2/16,1,KC,PSF,PKC,12/22/14,PKC,1,2,1,1,0,0,593,19.44262295,6,3,XLC,12,2014,201412,8,2016,201608
3002374893,PA_Allegheny,M,U,BL,BL,18,7,16,2014,2,12/18/14,12/26/14,0,SG,PSG, , ,PSG,0,1,0,1,1,1,8,0.262295082,1,2,XRY,12,2014,201412,12,2014,201412
3000372051,PA_Allegheny,M,N,UK,OT,17,7,15,2014,1,12/19/14,12/22/14,1,SG,PSG, , ,PSG,0,1,0,1,0,1,3,0.098360656,1,3,XRF,12,2014,201412,12,2014,201412
3001717509,PA_Allegheny,M,N,BL,BL,12,5,10,2014,1,12/19/14,5/27/15,1,SF,PSF, , ,PSF,0,1,0,1,0,0,159,5.213114754,3,6,XRF,12,2014,201412,5,2015,201505
3001931751,PA_Allegheny,M,U,BL,BL,6,3,4,2014,1,12/19/14,1/13/15,1,KC,PFC,PKC,12/23/14,PKC,1,2,1,1,0,1,25,0.819672131,1,1,XRF,12,2014,201412,1,2015,201501
3002278611,PA_Allegheny,M,U,WH,WH,10,4,8,2014,1,12/19/14,8/2/16,1,KC,PFC,PKC,12/22/14,PKC,1,2,1,1,0,0,592,19.40983607,6,3,XLC,12,2014,201412,8,2016,201608
3002327919,PA_Allegheny,F,N,BL,BL,14,6,12,2014,1,12/19/14,6/5/15,1,FC,PFC, , ,PFC,0,1,0,1,0,1,168,5.508196721,3,4,XRF,12,2014,201412,6,2015,201506
3000407475,PA_Allegheny,F,U,BL,BL,14,6,12,2014,1,12/19/14,3/23/15,1,KC,PSF,PKC,12/22/14,PKC,1,2,1,1,0,0,94,3.081967213,3,6,XRF,12,2014,201412,3,2015,201503
3002396472,PA_Allegheny,M,N,WH,WH,2,1,0,2014,1,12/19/14,11/19/16,1,FC,PFC,PFC,12/2/15,PFC,0,2,1,1,0,0,701,22.98360656,6,2,XCA,12,2014,201412,11,2016,201611
3002369397,PA_Allegheny,F,U,BL,BL,2,1,0,2014,1,12/20/14,5/1/15,1,KC,PKC, , ,PKC,0,1,0,1,0,0,132,4.327868853,3,6,XRF,12,2014,201412,5,2015,201505
3000992154,PA_Allegheny,M,U,WH,WH,16,6,14,2014,1,12/23/14,1/1/17,1,KC,PKC,PUK,3/2/15,PKC,1,3,2,0,0,0,740,24.26229508,6,0,ZTC,12,2014,201412,1,2017,201701
3001687509,PA_Allegheny,F,N,OT,OT,16,6,13,2014,2,12/24/14,1/1/17,0,RT,PSG,PRT,3/3/15,PRC,1,3,2,0,0,0,739,24.2295082,6,0,ZTC,12,2014,201412,1,2017,201701
3002213121,PA_Allegheny,F,U,OT,OT,3,2,1,2014,1,12/26/14,11/1/16,1,KC,PKC, , ,PKC,0,1,0,1,0,0,676,22.16393443,6,2,XRF,12,2014,201412,11,2016,201611
3002329911,PA_Allegheny,M,N,OT,OT,2,1,0,2014,1,12/26/14,11/1/16,1,KC,PKC, , ,PKC,0,1,0,1,0,0,676,22.16393443,6,2,XRF,12,2014,201412,11,2016,201611
3002395698,PA_Allegheny,F,N,WH,WH,2,1,0,2014,1,12/26/14,3/24/15,1,KC,PKC,PKC,12/30/14,PKC,0,2,1,1,0,1,88,2.885245902,2,3,XRL,12,2014,201412,3,2015,201503
3000415338,PA_Allegheny,F,N,BL,BL,17,7,15,2014,3,12/27/14,1/1/15,0,SG,PSG, , ,PSG,0,1,0,1,0,1,5,0.163934426,1,1,XJP,12,2014,201412,1,2015,201501
3002373084,PA_Allegheny,F,N,WH,WH,2,1,0,2014,2,12/29/14,3/17/16,0,FC,PKC,PFC,12/31/14,PFC,1,2,1,1,0,0,444,14.55737705,5,4,XCA,12,2014,201412,3,2016,201603
3002397012,PA_Allegheny,F,N,WH,WH,2,1,0,2014,1,12/29/14,1/1/17,1,KC,PKC, , ,PKC,0,1,0,0,0,0,734,24.06557377,6,0,ZTC,12,2014,201412,1,2017,201701
3001669818,PA_Allegheny,M,N,WH,WH,10,4,8,2014,1,12/30/14,1/1/17,1,MX,PGH,PUK,7/8/15,PFC,1,4,3,0,0,0,733,24.03278689,6,0,ZTC,12,2014,201412,1,2017,201701
3002339058,PA_Allegheny,M,N,WH,WH,2,1,0,2014,1,12/31/14,10/20/15,1,SF,PFC,PSF,5/15/15,PSF,1,2,1,1,0,1,293,9.606557377,4,4,XRF,12,2014,201412,10,2015,201510
3000000918,PA_Allegheny,M,U,UK,OT,19,7,17,2015,1,1/2/15,1/7/15,1,SG,PSG, , ,PSG,0,1,0,1,0,0,5,0.163934426,1,6,XRF,1,2015,201501,1,2015,201501
3001524687,PA_Allegheny,M,N,WH,WH,11,5,9,2015,1,1/2/15,11/19/16,1,KC,PKC,PKC,5/11/15,PKC,0,3,2,1,0,0,687,22.52459016,6,2,XCA,1,2015,201501,11,2016,201611
3001648266,PA_Allegheny,M,N,WH,WH,9,4,7,2015,1,1/2/15,11/19/16,1,KC,PKC,PKC,5/11/15,PKC,0,3,2,1,0,0,687,22.52459016,6,2,XCA,1,2015,201501,11,2016,201611
3002398764,PA_Allegheny,M,N,WH,WH,2,1,0,2015,1,1/3/15,3/17/16,1,KC,PSF,PKC,3/20/15,PKC,1,2,1,1,0,0,439,14.39344262,5,4,XCA,1,2015,201501,3,2016,201603
3002400027,PA_Allegheny,M,U,WH,WH,9,4,7,2015,1,1/5/15,1/21/15,1,KC,PSF,PKC,1/7/15,PKC,1,2,1,1,0,0,16,0.524590164,1,6,XRF,1,2015,201501,1,2015,201501
3001902672,PA_Allegheny,M,N,WH,WH,12,5,10,2015,1,1/6/15,10/30/15,1,KC,PKC,PKC,3/31/15,PKC,0,2,1,1,0,0,297,9.737704918,4,5,XRF,1,2015,201501,10,2015,201510
3001903458,PA_Allegheny,F,U,WH,WH,8,4,6,2015,1,1/6/15,1/1/17,1,KC,PKC, , ,PKC,0,1,0,0,0,0,726,23.80327869,6,0,ZTC,1,2015,201501,1,2017,201701
3002354208,PA_Allegheny,F,N,WH,WH,3,2,1,2015,1,1/6/15,1/1/17,1,KC,PKC,PKC,3/31/15,PKC,0,2,1,0,0,0,726,23.80327869,6,0,ZTC,1,2015,201501,1,2017,201701
3002354211,PA_Allegheny,M,N,WH,WH,6,3,4,2015,1,1/6/15,1/1/17,1,KC,PKC,PKC,3/31/15,PKC,0,2,1,0,0,0,726,23.80327869,6,0,ZTC,1,2015,201501,1,2017,201701
3000377175,PA_Allegheny,F,N,BL,BL,16,6,14,2014,2,1/7/15,3/17/15,0,RT,PRT, , ,PRT,0,1,0,1,0,0,69,2.262295082,2,6,XRF,1,2015,201501,3,2015,201503
3001894668,PA_Allegheny,F,U,WH,WH,18,7,16,2015,1,1/7/15,3/18/15,1,SG,PSG,PSG,1/17/15,PRC,1,3,2,1,0,0,70,2.295081967,2,6,XRF,1,2015,201501,3,2015,201503
3001896894,PA_Allegheny,M,N,BL,BL,16,6,14,2015,1,1/7/15,3/27/15,1,RC,PSG,PRC,1/8/15,PRC,1,2,1,1,0,0,79,2.590163934,2,6,XJP,1,2015,201501,3,2015,201503
3002336631,PA_Allegheny,F,U,MU,OT,3,2,1,2015,1,1/7/15,5/4/15,1,KC,PKC, , ,PKC,0,1,0,1,0,0,117,3.836065574,3,6,XRF,1,2015,201501,5,2015,201505
3002400441,PA_Allegheny,F,U,WH,WH,2,1,0,2015,1,1/7/15,11/21/16,1,FC,PFC, , ,PFC,0,1,0,1,0,0,684,22.42622951,6,2,XRF,1,2015,201501,11,2016,201611
3000005568,PA_Allegheny,M,U,WH,WH,15,6,13,2015,1,1/8/15,12/23/15,1,GH,PSG,PSG,1/12/15,PGH,1,3,2,1,0,0,349,11.44262295,4,5,XRF,1,2015,201501,12,2015,201512
3002301213,PA_Allegheny,M,U,BL,BL,18,7,16,2014,2,1/8/15,1/12/15,0,SG,PSG, , ,PSG,0,1,0,1,1,1,4,0.131147541,1,3,XRY,1,2015,201501,1,2015,201501
3002347206,PA_Allegheny,M,U,WH,WH,4,2,2,2015,1,1/8/15,2/10/15,1,KC,PKC, , ,PKC,0,1,0,1,0,0,33,1.081967213,2,6,XRF,1,2015,201501,2,2015,201502
3000448680,PA_Allegheny,M,U,UK,OT,18,7,16,2015,1,1/9/15,1/11/15,1,SG,PSG, , ,PSG,0,1,0,1,0,0,2,0.065573771,1,6,XRF,1,2015,201501,1,2015,201501
3001934985,PA_Allegheny,M,U,BL,BL,13,5,11,2015,1,1/9/15,1/1/17,1,GH,PSF,PSF,5/15/15,PGH,1,5,4,0,0,0,723,23.70491803,6,0,ZTC,1,2015,201501,1,2017,201701
3002002671,PA_Allegheny,M,U,BL,BL,12,5,10,2015,1,1/9/15,12/3/16,1,MX,PSF,PSF,5/15/15,PKC,1,4,3,1,0,0,694,22.75409836,6,1,XRF,1,2015,201501,12,2016,201612
3002098587,PA_Allegheny,F,N,WH,WH,5,3,3,2015,1,1/9/15,9/22/16,1,FC,PFC,PFC,9/28/15,PFC,0,2,1,1,0,0,622,20.39344262,6,3,XCA,1,2015,201501,9,2016,201609
3002399577,PA_Allegheny,M,N,WH,WH,2,1,0,2015,1,1/9/15,1/1/17,1,FC,PAL,PFC,2/9/15,PFC,1,2,1,0,0,0,723,23.70491803,6,0,ZTC,1,2015,201501,1,2017,201701
3002393334,PA_Allegheny,F,N,BL,BL,2,1,0,2015,1,1/12/15,1/21/15,1,KC,PKC, , ,PKC,0,1,0,1,0,1,9,0.295081967,1,3,XRF,1,2015,201501,1,2015,201501
3002401530,PA_Allegheny,F,U,WH,WH,17,7,15,2015,1,1/12/15,1/14/15,1,SG,PSG, , ,PSG,0,1,0,1,0,0,2,0.065573771,1,6,XRF,1,2015,201501,1,2015,201501
3001022379,PA_Allegheny,F,N,WH,WH,19,7,17,2014,3,1/13/15,1/1/17,0,UK,PSG,PUK,9/28/15,PUK,1,2,1,0,0,0,719,23.57377049,6,0,ZTC,1,2015,201501,1,2017,201701
3001725966,PA_Allegheny,M,N,WH,WH,13,5,11,2015,1,1/13/15,3/31/16,1,KC,PSG,PKC,3/16/15,PKC,1,2,1,1,0,0,443,14.52459016,5,4,XLC,1,2015,201501,3,2016,201603
3002004234,PA_Allegheny,M,N,BL,BL,6,3,4,2014,2,1/13/15,5/5/15,0,KC,PKC, , ,PKC,0,1,0,1,0,0,112,3.672131148,3,6,XRF,1,2015,201501,5,2015,201505
3002344263,PA_Allegheny,M,N,BL,BL,2,1,1,2014,2,1/13/15,5/5/15,0,KC,PKC, , ,PKC,0,1,0,1,0,0,112,3.672131148,3,6,XRF,1,2015,201501,5,2015,201505
3002400090,PA_Allegheny,M,U,BL,BL,18,7,16,2015,1,1/13/15,7/1/15,1,GH,PGH, , ,PGH,0,1,0,1,0,0,169,5.540983607,3,6,XRF,1,2015,201501,7,2015,201507
3000415338,PA_Allegheny,F,N,BL,BL,17,7,15,2014,4,1/14/15,1/19/15,0,SG,PSG, , ,PSG,0,1,0,1,0,1,5,0.163934426,1,3,XJP,1,2015,201501,1,2015,201501
3002287131,PA_Allegheny,M,N,BL,BL,3,2,1,2015,1,1/14/15,1/1/17,1,MX,PKC,PSF,2/3/15,PKC,1,4,3,0,0,0,718,23.54098361,6,0,ZTC,1,2015,201501,1,2017,201701
3002367681,PA_Allegheny,F,U,BL,BL,2,1,0,2015,1,1/14/15,1/1/17,1,MX,PKC,PSF,2/3/15,PKC,1,4,3,0,0,0,718,23.54098361,6,0,ZTC,1,2015,201501,1,2017,201701
3002370642,PA_Allegheny,M,N,WH,WH,2,1,0,2015,1,1/14/15,7/21/16,1,FC,PFC,PFC,12/29/15,PFC,0,2,1,1,0,0,554,18.16393443,6,3,XCA,1,2015,201501,7,2016,201607
3002381982,PA_Allegheny,F,U,WH,WH,2,1,0,2015,1,1/14/15,3/25/15,1,KC,PKC, , ,PKC,0,1,0,1,0,0,70,2.295081967,2,6,XRF,1,2015,201501,3,2015,201503
3002381985,PA_Allegheny,M,U,WH,WH,4,2,2,2015,1,1/14/15,3/19/15,1,KC,PKC, , ,PKC,0,1,0,1,0,0,64,2.098360656,2,6,XRF,1,2015,201501,3,2015,201503
3002387220,PA_Allegheny,M,N,WH,WH,2,1,0,2015,1,1/14/15,1/28/15,1,SF,PSF, , ,PSF,0,1,0,1,0,1,14,0.459016393,1,1,XRF,1,2015,201501,1,2015,201501
3002251095,PA_Allegheny,M,N,BL,BL,3,2,1,2015,1,1/15/15,11/12/15,1,KC,PSF,PSF,1/16/15,PKC,1,3,2,1,0,1,301,9.868852459,4,4,XRF,1,2015,201501,11,2015,201511
3002402889,PA_Allegheny,M,N,BL,BL,1,1,0,2015,1,1/15/15,1/1/17,1,FC,PFC, , ,PFC,0,1,0,0,0,0,717,23.50819672,6,0,ZTC,1,2015,201501,1,2017,201701
3002311635,PA_Allegheny,M,U,BL,BL,4,2,2,2015,1,1/16/15,1/31/15,1,KC,PKC, , ,PKC,0,1,0,1,0,0,15,0.491803279,1,6,XRF,1,2015,201501,1,2015,201501
3002351118,PA_Allegheny,F,N,BL,BL,2,1,0,2015,1,1/16/15,1/31/15,1,KC,PKC, , ,PKC,0,1,0,1,0,0,15,0.491803279,1,6,XRF,1,2015,201501,1,2015,201501
3000193443,PA_Allegheny,M,N,BL,BL,16,6,14,2015,1,1/18/15,2/18/15,1,SG,PSG, , ,PSG,0,1,0,1,0,1,31,1.016393443,2,3,XRF,1,2015,201501,2,2015,201502
3001163565,PA_Allegheny,M,N,BL,BL,17,7,15,2015,1,1/19/15,1/1/17,1,KC,PKC,PUK,3/31/15,PFC,1,4,3,0,0,0,713,23.37704918,6,0,ZTC,1,2015,201501,1,2017,201701
3002382798,PA_Allegheny,F,N,OT,OT,2,1,0,2015,1,1/20/15,1/1/17,1,KC,PKC, , ,PKC,0,1,0,0,0,0,712,23.3442623,6,0,ZTC,1,2015,201501,1,2017,201701
3002401911,PA_Allegheny,F,N,BL,BL,1,1,0,2015,1,1/20/15,11/19/16,1,FC,PFC,PFC,6/4/15,PFC,0,3,2,1,0,0,669,21.93442623,6,2,XCA,1,2015,201501,11,2016,201611
3000379263,PA_Allegheny,F,U,BL,BL,17,7,15,2015,1,1/21/15,7/8/15,1,KC,PSG,PKC,1/23/15,PKC,1,2,1,1,0,0,168,5.508196721,3,5,XRF,1,2015,201501,7,2015,201507
3000379260,PA_Allegheny,F,U,UK,OT,18,7,16,2015,1,1/21/15,4/4/15,1,KC,PSG,PKC,1/23/15,PKC,1,2,1,1,1,0,73,2.393442623,2,6,XRY,1,2015,201501,4,2015,201504
3002148612,PA_Allegheny,M,N,MU,OT,5,2,3,2014,2,1/21/15,11/19/16,0,KC,PKC, , ,PKC,0,1,0,1,0,0,668,21.90163934,6,2,XCA,1,2015,201501,11,2016,201611
3002193474,PA_Allegheny,F,Y,UK,OT,16,6,14,2015,1,1/21/15,10/22/15,1,KC,PKC, , ,PKC,0,1,0,1,0,0,274,8.983606557,4,5,XLC,1,2015,201501,10,2015,201510
3002325120,PA_Allegheny,M,N,BL,BL,2,1,0,2014,2,1/21/15,3/10/15,0,SF,PSF, , ,PSF,0,1,0,1,0,0,48,1.573770492,2,6,XRF,1,2015,201501,3,2015,201503
3001536057,PA_Allegheny,F,N,BL,BL,16,6,14,2015,1,1/22/15,2/12/15,1,SG,PSG, , ,PSG,0,1,0,1,0,0,21,0.68852459,1,6,XRF,1,2015,201501,2,2015,201502
3001546785,PA_Allegheny,M,N,WH,WH,9,4,7,2015,1,1/22/15,8/26/16,1,KC,PKC, , ,PKC,0,1,0,1,0,0,582,19.08196721,6,3,XLC,1,2015,201501,8,2016,201608
3001617261,PA_Allegheny,M,Y,WH,WH,8,4,6,2015,1,1/22/15,1/1/17,1,FC,PFC, , ,PFC,0,1,0,0,0,0,710,23.27868853,6,0,ZTC,1,2015,201501,1,2017,201701
3002006196,PA_Allegheny,M,Y,BL,BL,12,5,10,2015,1,1/22/15,1/1/17,1,KC,PKC,PKC,2/12/16,PKC,1,5,4,0,0,0,710,23.27868853,6,0,ZTC,1,2015,201501,1,2017,201701
